Chronically Homeless,Chronically Homeless Individuals,Chronically Homeless People in Families,Homeless Children of Parenting Youth,Homeless Family Households,Homeless Individuals,Homeless Parenting Youth (Under 25),Homeless Parenting Youth Age 18-24,Homeless Parenting Youth Under 18,Homeless People in Families,Homeless Unaccompanied Youth (Under 25),Homeless Unaccompanied Youth Age 18-24,Homeless Unaccompanied Youth Under 18,Homeless Veterans,Number of CoCs,Overall Homeless,Sheltered ES Chronically Homeless,Sheltered ES Chronically Homeless Individuals,Sheltered ES Chronically Homeless People in Families,Sheltered ES Homeless,Sheltered ES Homeless Children of Parenting Youth,Sheltered ES Homeless Family Households,Sheltered ES Homeless Individuals,Sheltered ES Homeless Parenting Youth (Under 25),Sheltered ES Homeless Parenting Youth Age 18-24,Sheltered ES Homeless Parenting Youth Under 18,Sheltered ES Homeless People in Families,Sheltered ES Homeless Unaccompanied Youth (Under 25),Sheltered ES Homeless Unaccompanied Youth Age 18-24,Sheltered ES Homeless Unaccompanied Youth Under 18,Sheltered ES Homeless Veterans,Sheltered SH Chronically Homeless,Sheltered SH Chronically Homeless Individuals,Sheltered SH Homeless,Sheltered SH Homeless Individuals,Sheltered SH Homeless Unaccompanied Youth (Under 25),Sheltered SH Homeless Unaccompanied Youth Age 18-24,Sheltered SH Homeless Unaccompanied Youth Under 18,Sheltered SH Homeless Veterans,Sheltered TH Homeless,Sheltered TH Homeless Children of Parenting Youth,Sheltered TH Homeless Family Households,Sheltered TH Homeless Individuals,Sheltered TH Homeless Parenting Youth (Under 25),Sheltered TH Homeless Parenting Youth Age 18-24,Sheltered TH Homeless Parenting Youth Under 18,Sheltered TH Homeless People in Families,Sheltered TH Homeless Unaccompanied Youth (Under 25),Sheltered TH Homeless Unaccompanied Youth Age 18-24,Sheltered TH Homeless Unaccompanied Youth Under 18,Sheltered TH Homeless Veterans,Sheltered Total Chronically Homeless,Sheltered Total Chronically Homeless Individuals,Sheltered Total Chronically Homeless People in Families,Sheltered Total Homeless,Sheltered Total Homeless Children of Parenting Youth,Sheltered Total Homeless Family Households,Sheltered Total Homeless Individuals,Sheltered Total Homeless Parenting Youth (Under 25),Sheltered Total Homeless Parenting Youth Age 18-24,Sheltered Total Homeless Parenting Youth Under 18,Sheltered Total Homeless People in Families,Sheltered Total Homeless Unaccompanied Youth (Under 25),Sheltered Total Homeless Unaccompanied Youth Age 18-24,Sheltered Total Homeless Unaccompanied Youth Under 18,Sheltered Total Homeless Veterans,State,Unsheltered Chronically Homeless,Unsheltered Chronically Homeless Individuals,Unsheltered Chronically Homeless People in Families,Unsheltered Homeless,Unsheltered Homeless Children of Parenting Youth,Unsheltered Homeless Family Households,Unsheltered Homeless Individuals,Unsheltered Homeless Parenting Youth (Under 25),Unsheltered Homeless Parenting Youth Age 18-24,Unsheltered Homeless Parenting Youth Under 18,Unsheltered Homeless People in Families,Unsheltered Homeless Unaccompanied Youth (Under 25),Unsheltered Homeless Unaccompanied Youth Age 18-24,Unsheltered Homeless Unaccompanied Youth Under 18,Unsheltered Homeless Veterans,year
22,22,0,0,10,308,0,0,0,29,12,12,0,34,1,337,4,4,0,53,0,7,36,0,0,0,17,2,2,0,4,0,0,0,0,0,0,0,0,32,0,3,20,0,0,0,12,2,2,0,0,4,4,0,85,0,10,56,0,0,0,29,4,4,0,4,VI,18,18,0,252,0,0,252,0,0,0,0,8,8,0,30,2015
166,139,27,35,201,910,34,33,1,613,101,97,4,119,2,1523,111,84,27,1082,25,151,623,24,23,1,459,62,60,2,42,0,0,4,4,0,0,0,0,287,10,46,148,10,10,0,139,25,24,1,71,111,84,27,1373,35,197,775,34,33,1,598,87,84,3,113,VT,55,55,0,150,0,4,135,0,0,0,15,14,13,1,6,2015
2482,2261,221,351,2154,12526,310,298,12,6893,1341,1187,154,1293,7,19419,999,880,119,6624,101,674,4375,92,91,1,2249,337,269,68,482,28,28,44,44,1,1,0,4,5630,241,1262,1781,204,194,10,3849,362,339,23,400,1027,908,119,12298,342,1936,6200,296,285,11,6098,700,609,91,886,WA,1455,1353,102,7121,9,218,6326,14,13,1,795,641,578,63,407,2015
464,361,103,284,954,2992,195,195,0,3065,334,301,33,534,4,6057,349,249,100,3112,94,422,1765,70,70,0,1347,167,142,25,175,28,28,60,60,2,2,0,0,2443,176,501,822,114,114,0,1621,118,118,0,340,377,277,100,5615,270,923,2647,184,184,0,2968,287,262,25,515,WI,87,84,3,442,14,31,345,11,11,0,97,47,39,8,19,2015
386,352,34,29,129,1414,23,20,3,421,145,134,11,305,4,1835,221,187,34,1020,11,62,811,7,7,0,209,79,68,11,163,5,5,13,13,0,0,0,0,370,10,46,225,9,6,3,145,24,24,0,64,226,192,34,1403,21,108,1049,16,13,3,354,103,92,11,227,WV,160,160,0,432,8,21,365,7,7,0,67,42,42,0,78,2015
102,86,16,20,93,500,12,12,0,298,37,33,4,112,1,798,37,35,2,231,5,16,187,4,4,0,44,18,16,2,33,0,0,0,0,0,0,0,0,276,14,55,105,7,7,0,171,8,8,0,50,37,35,2,507,19,71,292,11,11,0,215,26,24,2,83,WY,65,51,14,291,1,22,208,1,1,0,83,11,9,2,29,2015
96275,83170,13105,13242,64197,358422,9901,9775,126,206286,36907,32240,4667,47725,406,564708,35615,27203,8412,259297,7432,36752,139970,5682,5650,32,119327,11963,10388,1575,13450,1152,1152,1861,1861,48,48,0,372,130282,5237,21312,63785,3780,3694,86,66497,7827,7115,712,17683,36767,28355,8412,391440,12669,58064,205616,9462,9344,118,185824,19838,17551,2287,31505,Total,59508,54815,4693,173268,573,6133,152806,439,431,8,20462,17069,14689,2380,16220,2015
122,112,10,10,135,1527,9,9,0,413,173,154,19,168,2,1940,94,84,10,1007,2,76,777,2,2,0,230,87,68,19,72,0,0,0,0,0,0,,0,491,8,58,312,7,7,0,179,50,50,0,40,94,84,10,1498,10,134,1089,9,9,0,409,137,118,19,112,AK,28,28,0,442,0,1,438,0,0,0,4,36,36,0,56,2016
420,390,30,45,356,3019,31,26,5,1092,254,226,28,373,8,4111,170,161,9,1601,22,139,1147,14,14,0,454,107,98,9,207,2,2,34,34,2,2,,1,1258,17,154,836,11,6,5,422,64,45,19,113,172,163,9,2893,39,293,2017,25,20,5,876,173,145,28,321,AL,248,227,21,1218,6,63,1002,6,6,0,216,81,81,0,52,2016
503,417,86,13,191,1838,13,13,0,625,201,152,49,222,7,2463,226,163,63,1092,12,107,769,12,12,0,323,61,45,16,67,0,0,10,10,2,2,,0,514,1,40,361,1,1,0,153,54,21,33,92,226,163,63,1616,13,147,1140,13,13,0,476,117,68,49,159,AR,277,254,23,847,0,44,698,0,0,0,149,84,84,0,63,2016
1395,1327,68,222,917,6659,150,149,1,3048,589,489,100,1036,3,9707,449,404,45,3701,96,400,2411,70,69,1,1290,243,176,67,268,19,19,40,40,1,1,,3,2722,126,477,1113,80,80,0,1609,187,162,25,392,468,423,45,6463,222,877,3564,150,149,1,2899,431,339,92,663,AZ,927,904,23,3244,0,40,3095,0,0,0,149,158,150,8,373,2016
31548,29802,1746,1098,6764,97660,862,852,10,20482,11222,10375,847,9612,43,118142,4412,3844,568,21766,281,2463,14154,218,210,8,7612,1032,874,158,1242,66,66,126,126,1,1,,30,17860,654,2712,9440,533,531,2,8420,1498,1443,55,2740,4478,3910,568,39752,935,5175,23720,751,741,10,16032,2531,2318,213,4012,CA,27070,25892,1178,78390,163,1589,73940,111,111,0,4450,8691,8057,634,5600,2016
1829,1642,187,217,1200,6450,157,155,2,4100,653,614,39,1181,3,10550,903,837,66,4467,44,346,3227,25,25,0,1240,277,260,17,331,46,46,46,46,4,4,,2,3098,143,613,1079,108,107,1,2019,102,93,9,573,949,883,66,7611,187,959,4352,133,132,1,3259,383,357,26,906,CO,880,759,121,2939,30,241,2098,24,23,1,841,270,257,13,275,2016
467,439,28,93,449,2570,61,61,0,1332,119,111,8,216,2,3902,282,254,28,2370,50,290,1494,32,32,0,876,76,68,8,45,0,0,0,0,0,0,,0,859,42,157,409,28,28,0,450,21,21,0,128,282,254,28,3229,92,447,1903,60,60,0,1326,97,89,8,173,CT,185,185,0,673,1,2,667,1,1,0,6,22,22,0,43,2016
1597,1501,96,688,1491,3683,527,527,0,4667,211,201,10,350,1,8350,1357,1261,96,6259,478,1136,2594,394,394,0,3665,87,81,6,148,0,0,0,0,0,0,,0,1773,210,355,771,133,133,0,1002,91,87,4,174,1357,1261,96,8032,688,1491,3365,527,527,0,4667,178,168,10,322,DC,240,240,0,318,0,0,318,0,0,0,0,33,33,0,28,2016
74,65,9,20,108,753,10,10,0,317,51,51,0,107,1,1070,72,63,9,621,10,53,454,5,5,0,167,29,29,0,55,0,0,0,0,0,0,,0,398,10,55,248,5,5,0,150,17,17,0,48,72,63,9,1019,20,108,702,10,10,0,317,46,46,0,103,DE,2,2,0,51,0,0,51,0,0,0,0,5,5,0,4,2016
5895,5415,480,485,3031,24201,320,315,5,9358,2094,1580,514,2902,27,33559,1331,1148,183,10526,210,1222,6838,122,121,1,3688,678,447,231,702,71,71,130,130,9,9,,27,7542,173,880,4673,115,111,4,2869,419,371,48,1096,1402,1219,183,18198,383,2102,11641,237,232,5,6557,1106,827,279,1825,FL,4493,4196,297,15361,102,929,12560,83,83,0,2801,988,753,235,1077,2016
1815,1658,157,125,1145,9265,90,90,0,3644,725,708,17,1055,9,12909,470,415,55,3963,56,426,2721,42,42,0,1242,303,290,13,249,0,0,0,0,0,0,,0,3580,49,494,2064,41,41,0,1516,172,172,0,332,470,415,55,7543,105,920,4785,83,83,0,2758,475,462,13,581,GA,1345,1243,102,5366,20,225,4480,7,7,0,886,250,246,4,474,2016
55,15,40,11,158,227,10,10,0,858,7,6,1,21,1,1085,0,0,0,105,1,23,11,1,1,0,94,3,2,1,5,0,0,0,0,0,0,,0,7,0,0,7,0,0,0,0,1,1,0,1,0,0,0,112,1,23,18,1,1,0,94,4,3,1,6,GU,55,15,40,973,10,135,209,9,9,0,764,3,3,0,15,2016
1949,1659,290,85,805,4590,92,91,1,3331,309,283,26,670,2,7921,120,103,17,1226,15,153,647,18,18,0,579,44,38,6,102,17,17,26,26,0,0,,4,2361,35,416,609,34,34,0,1752,38,38,0,158,137,120,17,3613,50,569,1282,52,52,0,2331,82,76,6,264,HI,1812,1539,273,4308,35,236,3308,40,39,1,1000,227,207,20,406,2016
184,159,25,177,466,1543,112,112,0,1521,160,142,18,170,3,3064,137,112,25,1332,65,123,918,38,38,0,414,89,77,12,62,0,0,0,0,0,0,,0,1589,112,343,482,74,74,0,1107,61,55,6,92,137,112,25,2921,177,466,1400,112,112,0,1521,150,132,18,154,IA,47,47,0,143,0,0,143,0,0,0,0,10,10,0,16,2016
337,227,110,49,291,1284,39,39,0,963,130,114,16,267,2,2247,160,99,61,832,10,85,562,8,8,0,270,68,55,13,70,0,0,0,0,0,0,,0,677,21,112,324,16,16,0,353,21,20,1,132,160,99,61,1509,31,197,886,24,24,0,623,89,75,14,202,ID,177,128,49,738,18,94,398,15,15,0,340,41,39,2,65,2016
1024,937,87,467,1461,6986,340,339,1,4604,719,691,28,949,20,11590,591,533,58,4183,68,316,3231,49,49,0,952,289,271,18,272,29,29,94,94,0,0,,23,5459,393,1115,1901,287,286,1,3558,359,352,7,418,620,562,58,9736,461,1431,5226,336,335,1,4510,648,623,25,713,IL,404,375,29,1854,6,30,1760,4,4,0,94,71,68,3,236,2016
589,534,55,147,609,3824,88,88,0,1974,365,328,37,663,3,5798,365,310,55,3164,77,338,2092,43,43,0,1072,214,179,35,189,9,9,34,34,0,0,,23,1909,67,266,1032,44,44,0,877,80,79,1,402,374,319,55,5107,144,604,3158,87,87,0,1949,294,258,36,614,IN,215,215,0,691,3,5,666,1,1,0,25,71,70,1,49,2016
362,233,129,23,343,1228,17,17,0,1027,106,87,19,169,5,2255,254,129,125,1080,12,123,677,7,7,0,403,32,30,2,55,0,0,12,12,2,2,,2,881,10,217,267,9,9,0,614,46,30,16,81,254,129,125,1973,22,340,956,16,16,0,1017,80,62,18,138,KS,108,104,4,282,1,3,272,1,1,0,10,26,25,1,31,2016
382,353,29,109,410,2949,73,73,0,1288,220,199,21,512,3,4237,235,218,17,2112,50,187,1514,30,30,0,598,109,89,20,159,0,0,0,0,0,0,,0,1419,54,178,886,39,39,0,533,63,62,1,293,235,218,17,3531,104,365,2400,69,69,0,1131,172,151,21,452,KY,147,135,12,706,5,45,549,4,4,0,157,48,48,0,60,2016
570,570,0,85,243,3176,47,46,1,818,408,345,63,400,9,3994,161,161,0,1444,42,109,1105,22,21,1,339,163,110,53,113,6,6,43,43,1,1,,25,1366,40,122,921,22,22,0,445,112,108,4,225,167,167,0,2853,82,231,2069,44,43,1,784,276,219,57,363,LA,403,403,0,1141,3,12,1107,3,3,0,34,132,126,6,37,2016
2325,1272,1053,699,4381,6434,554,548,6,13174,374,359,15,949,16,19608,2038,987,1051,15714,581,3916,3838,459,458,1,11876,225,225,0,191,36,36,41,41,1,1,,16,3093,118,458,1811,95,90,5,1282,94,85,9,708,2074,1023,1051,18848,699,4374,5690,554,548,6,13158,320,311,9,915,MA,251,249,2,760,0,7,744,0,0,0,16,54,48,6,34,2016
1364,1277,87,225,866,4983,148,148,0,2706,279,264,15,555,16,7689,797,735,62,3647,111,388,2417,72,72,0,1230,119,117,2,157,47,47,78,78,4,4,,3,2436,105,389,1256,69,69,0,1180,62,59,3,276,844,782,62,6161,216,777,3751,141,141,0,2410,185,180,5,436,MD,520,495,25,1528,9,89,1232,7,7,0,296,94,84,10,119,2016
217,199,18,38,297,1321,34,31,3,920,177,146,31,146,2,2241,169,151,18,1060,16,116,677,14,14,0,383,85,69,16,63,5,5,12,12,0,0,,0,1049,21,176,526,18,15,3,523,76,63,13,62,174,156,18,2121,37,292,1215,32,29,3,906,161,132,29,125,ME,43,43,0,120,1,5,106,2,2,0,14,16,14,2,21,2016
776,719,57,381,1109,5803,251,245,6,3513,725,623,102,822,21,9316,559,505,54,5394,197,616,3436,121,120,1,1958,370,314,56,253,20,20,57,57,1,1,,31,2905,179,457,1480,127,122,5,1425,253,211,42,474,579,525,54,8356,376,1073,4973,248,242,6,3383,624,526,98,758,MI,197,194,3,960,5,36,830,3,3,0,130,101,97,4,64,2016
873,715,158,377,1065,3669,254,245,9,3672,730,641,89,279,10,7341,718,570,148,3700,182,486,2158,93,92,1,1542,299,249,50,135,0,0,0,0,0,0,,0,2752,192,548,744,158,150,8,2008,314,289,25,113,718,570,148,6452,374,1034,2902,251,242,9,3550,613,538,75,248,MN,155,145,10,889,3,31,767,3,3,0,122,117,103,14,31,2016
1136,891,245,204,767,3810,138,133,5,2384,638,437,201,575,8,6194,727,527,200,3050,86,379,1874,59,57,2,1176,291,166,125,196,38,38,38,38,0,0,,17,1890,113,324,918,71,68,3,972,198,155,43,281,765,565,200,4978,199,703,2830,130,125,5,2148,489,321,168,494,MO,371,326,45,1216,5,64,980,8,8,0,236,149,116,33,81,2016
.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2016
183,180,3,23,133,1299,14,14,0,439,85,75,10,144,3,1738,28,28,0,524,5,49,373,3,3,0,151,32,22,10,25,0,0,0,0,0,0,,0,365,2,52,183,2,2,0,182,13,13,0,33,28,28,0,889,7,101,556,5,5,0,333,45,35,10,58,MS,155,152,3,849,16,32,743,9,9,0,106,40,40,0,86,2016
137,117,20,22,172,844,22,22,0,574,100,87,13,165,1,1418,26,21,5,481,8,61,296,7,7,0,185,27,27,0,47,0,0,0,0,0,0,,0,307,10,52,147,9,9,0,160,25,21,4,45,26,21,5,788,18,113,443,16,16,0,345,52,48,4,92,MT,111,96,15,630,4,59,401,6,6,0,229,48,39,9,73,2016
1184,999,185,200,1041,6396,135,135,0,3163,497,432,65,888,12,9559,638,527,111,5215,107,573,3480,71,71,0,1735,315,265,50,324,0,0,0,0,0,0,,0,2035,78,272,1202,49,49,0,833,70,65,5,406,638,527,111,7250,185,845,4682,120,120,0,2568,385,330,55,730,NC,546,472,74,2309,15,196,1714,15,15,0,595,112,102,10,158,2016
120,89,31,18,70,662,13,13,0,261,74,64,10,116,1,923,41,41,0,535,5,27,444,4,4,0,91,45,40,5,26,0,0,0,0,0,0,,0,172,5,31,65,5,5,0,107,16,11,5,37,41,41,0,707,10,58,509,9,9,0,198,61,51,10,63,ND,79,48,31,216,8,12,153,4,4,0,63,13,13,0,53,2016
233,200,33,44,280,1880,34,34,0,874,238,198,40,219,3,2754,196,163,33,1484,11,127,1085,8,8,0,399,94,76,18,95,0,0,0,0,0,0,,0,1169,33,153,694,26,26,0,475,144,122,22,116,196,163,33,2653,44,280,1779,34,34,0,874,238,198,40,211,NE,37,37,0,101,0,0,101,0,0,0,0,0,0,0,8,2016
281,227,54,61,185,827,32,31,1,539,80,79,1,123,3,1366,214,162,52,653,35,83,429,9,8,1,224,34,34,0,28,2,2,8,8,0,0,,1,562,24,98,258,22,22,0,304,38,38,0,90,216,164,52,1223,59,181,695,31,30,1,528,72,72,0,119,NH,65,63,2,143,2,4,132,1,1,0,11,8,7,1,4,2016
822,704,118,337,1123,5540,269,269,0,3355,533,499,34,556,15,8895,399,291,108,5514,210,767,3173,169,169,0,2341,317,300,17,166,0,0,20,20,2,2,,3,1927,123,331,994,97,97,0,933,151,134,17,316,399,291,108,7461,333,1098,4187,266,266,0,3274,470,436,34,485,NJ,423,413,10,1434,4,25,1353,3,3,0,81,63,63,0,71,2016
649,603,46,23,229,1556,14,14,0,707,188,119,69,214,2,2263,378,342,36,1241,7,117,904,3,3,0,337,107,63,44,74,0,0,0,0,0,0,,0,568,16,106,223,11,11,0,345,56,32,24,76,378,342,36,1809,23,223,1127,14,14,0,682,163,95,68,150,NM,271,261,10,454,0,6,429,0,0,0,25,25,24,1,64,2016
347,330,17,42,180,6853,34,33,1,545,1672,1380,292,851,3,7398,53,36,17,2328,12,106,1999,10,10,0,329,150,137,13,110,9,9,25,25,2,2,,0,1118,25,70,913,19,18,1,205,157,142,15,327,62,45,17,3471,37,176,2937,29,28,1,534,309,281,28,437,NV,285,285,0,3927,5,4,3916,5,5,0,11,1363,1099,264,414,2016
5368,4112,1256,3311,15499,35315,2724,2713,11,51037,2889,2701,188,1248,26,86352,3285,2049,1236,75595,2991,14534,27242,2477,2473,4,48353,1924,1811,113,393,14,14,163,163,0,0,,2,7003,313,940,4388,241,234,7,2615,717,665,52,761,3299,2063,1236,82761,3304,15474,31793,2718,2707,11,50968,2641,2476,165,1156,NY,2069,2049,20,3591,7,25,3522,6,6,0,69,248,225,23,92,2016
778,733,45,340,1079,6946,225,220,5,3458,622,576,46,930,9,10404,401,365,36,6530,205,719,4221,127,127,0,2309,366,328,38,334,38,38,89,89,1,1,,13,2647,127,342,1580,92,87,5,1067,190,184,6,498,439,403,36,9266,332,1061,5890,219,214,5,3376,557,513,44,845,OH,339,330,9,1138,8,18,1056,6,6,0,82,65,63,2,85,2016
696,610,86,70,360,2997,50,50,0,1110,410,371,39,358,8,4107,390,314,76,2425,46,217,1731,32,32,0,694,201,166,35,178,15,15,24,24,1,1,,1,638,14,96,365,9,9,0,273,64,64,0,81,405,329,76,3087,60,313,2120,41,41,0,967,266,231,35,260,OK,291,281,10,1020,10,47,877,9,9,0,143,144,140,4,98,2016
3460,3077,383,169,1315,9379,133,133,0,3859,1175,939,236,1341,7,13238,546,498,48,3138,40,265,2325,26,26,0,813,216,174,42,261,8,8,8,8,0,0,,1,2090,79,241,1325,66,66,0,765,202,186,16,341,554,506,48,5236,119,506,3658,92,92,0,1578,418,360,58,603,OR,2906,2571,335,8002,50,809,5721,41,41,0,2281,757,579,178,738,2016
1325,1209,116,779,2200,8599,549,545,4,6740,868,805,63,1136,16,15339,646,532,114,7784,314,989,4634,223,222,1,3150,445,409,36,339,141,141,191,191,2,2,,8,5689,457,1163,2255,319,316,3,3434,289,280,9,741,787,673,114,13664,771,2152,7080,542,538,4,6584,736,691,45,1088,PA,538,536,2,1675,8,48,1519,7,7,0,156,132,114,18,48,2016
1772,1623,149,43,188,3799,31,31,0,619,163,157,6,146,2,4418,157,149,8,343,1,13,305,1,1,0,38,14,10,4,13,54,54,57,57,1,1,,0,921,34,126,537,26,26,0,384,37,37,0,24,211,203,8,1321,35,139,899,27,27,0,422,52,48,4,37,PR,1561,1420,141,3097,8,49,2900,4,4,0,197,111,109,2,109,2016
144,136,8,31,93,859,21,21,0,301,64,64,0,89,1,1160,141,133,8,822,5,41,682,3,3,0,140,59,59,0,20,0,0,0,0,0,0,,0,301,26,52,140,18,18,0,161,4,4,0,69,141,133,8,1123,31,93,822,21,21,0,301,63,63,0,89,RI,3,3,0,37,0,0,37,0,0,0,0,1,1,0,0,2016
988,913,75,76,409,3758,48,46,2,1293,266,246,20,738,4,5051,436,383,53,1832,20,153,1359,13,12,1,473,84,74,10,147,12,12,12,12,0,0,,1,1517,52,176,969,31,30,1,548,67,63,4,304,448,395,53,3361,72,329,2340,44,42,2,1021,151,137,14,452,SC,540,518,22,1690,4,80,1418,4,4,0,272,115,109,6,286,2016
44,34,10,25,170,548,19,18,1,524,77,68,9,120,1,1072,37,30,7,616,14,85,326,10,9,1,290,43,38,5,24,0,0,0,0,0,0,,0,271,7,58,120,6,6,0,151,26,22,4,85,37,30,7,887,21,143,446,16,15,1,441,69,60,9,109,SD,7,4,3,185,4,27,102,3,3,0,83,8,8,0,11,2016
1782,1640,142,147,710,6652,107,107,0,2127,416,390,26,831,10,8779,687,606,81,3729,50,302,2838,38,38,0,891,153,135,18,286,7,7,7,7,0,0,,1,2037,58,232,1357,36,36,0,680,96,92,4,367,694,613,81,5773,108,534,4202,74,74,0,1571,249,227,22,654,TN,1088,1027,61,3006,39,176,2450,33,33,0,556,167,163,4,177,2016
3689,3534,155,465,2297,15959,309,304,5,7163,1309,1122,187,1768,11,23122,1569,1432,137,10448,198,1062,7076,138,138,0,3372,546,438,108,647,68,68,97,97,0,0,,20,5669,254,1154,2142,165,160,5,3527,218,203,15,618,1637,1500,137,16214,452,2216,9315,303,298,5,6899,764,641,123,1285,TX,2052,2034,18,6908,13,81,6644,6,6,0,264,545,481,64,483,2016
190,168,22,30,298,1828,17,17,0,979,150,132,18,335,3,2807,180,158,22,1984,22,210,1290,13,13,0,694,100,83,17,114,0,0,0,0,0,0,,0,587,8,81,322,4,4,0,265,32,32,0,197,180,158,22,2571,30,291,1612,17,17,0,959,132,115,17,311,UT,10,10,0,236,0,7,216,0,0,0,20,18,17,1,24,2016
793,750,43,146,737,3959,102,101,1,2309,322,310,12,515,16,6268,543,500,43,3900,66,394,2698,55,55,0,1202,223,211,12,305,25,25,43,43,0,0,,2,1559,76,326,504,43,42,1,1055,55,55,0,132,568,525,43,5502,142,720,3245,98,97,1,2257,278,266,12,439,VA,225,225,0,766,4,17,714,4,4,0,52,44,44,0,76,2016
26,26,0,0,11,308,0,0,0,33,8,8,0,32,1,341,8,8,0,53,0,6,32,0,0,0,21,0,0,0,2,0,0,0,0,0,0,,0,36,0,5,24,0,0,0,12,0,0,0,0,8,8,0,89,0,11,56,0,0,0,33,0,0,0,2,VI,18,18,0,252,0,0,252,0,0,0,0,8,8,0,30,2016
127,120,7,49,158,655,46,46,0,462,71,70,1,110,2,1117,81,74,7,660,26,95,377,24,24,0,283,38,38,0,22,0,0,4,4,0,0,,0,297,20,57,135,19,19,0,162,24,23,1,75,81,74,7,961,46,152,516,43,43,0,445,62,61,1,97,VT,46,46,0,156,3,6,139,3,3,0,17,9,9,0,13,2016
2567,2307,260,455,2185,13900,295,289,6,6927,1307,1215,92,1484,7,20827,957,801,156,6752,87,659,4659,74,74,0,2093,339,285,54,548,24,24,42,42,0,0,,2,5567,347,1219,1688,205,199,6,3879,375,352,23,449,981,825,156,12361,434,1878,6389,279,273,6,5972,714,637,77,999,WA,1586,1482,104,8466,21,307,7511,16,16,0,955,593,578,15,485,2016
363,276,87,267,862,2886,188,188,0,2799,337,312,25,415,4,5685,269,182,87,3044,103,414,1682,76,76,0,1362,170,151,19,107,27,27,64,64,5,5,,0,2167,164,442,749,112,112,0,1418,98,97,1,285,296,209,87,5275,267,856,2495,188,188,0,2780,273,253,20,392,WI,67,67,0,410,0,6,391,0,0,0,19,64,59,5,23,2016
165,161,4,35,113,1039,19,19,0,348,95,89,6,143,4,1387,117,113,4,963,29,79,724,15,15,0,239,69,64,5,68,0,0,11,11,1,1,,1,278,6,34,169,4,4,0,109,13,13,0,57,117,113,4,1252,35,113,904,19,19,0,348,83,78,5,126,WV,48,48,0,135,0,0,135,0,0,0,0,12,11,1,17,2016
91,80,11,17,110,517,15,15,0,340,31,28,3,87,1,857,33,29,4,297,8,40,184,8,8,0,113,16,15,1,36,0,0,0,0,0,0,,0,194,6,37,93,4,4,0,101,8,8,0,20,33,29,4,491,14,77,277,12,12,0,214,24,23,1,56,WY,58,51,7,366,3,33,240,3,3,0,126,7,5,2,31,2016
86132,77486,8646,13318,61265,355212,9892,9800,92,194716,35686,31862,3824,39471,402,549928,29253,23741,5512,254306,7399,36203,138311,5607,5583,24,115995,11507,9880,1627,10147,855,855,1686,1686,43,43,,263,117579,5257,19062,58011,3765,3699,66,59568,7638,7047,591,15994,30108,24596,5512,373571,12656,55265,198008,9372,9282,90,175563,19188,16970,2218,26404,Total,56024,52890,3134,176357,662,6000,157204,520,518,2,19153,16498,14892,1606,13067,2016
257,216,41,39,165,1354,22,22,0,491,162,147,15,124,2,1845,158,117,41,1017,20,80,792,10,10,0,225,96,83,13,70,0,0,0,0,0,0,0,0,534,19,85,268,12,12,0,266,46,44,2,25,158,117,41,1551,39,165,1060,22,22,0,491,142,127,15,95,AK,99,99,0,294,0,0,294,0,0,0,0,20,20,0,29,2017
363,344,19,39,262,2985,29,23,6,808,294,258,36,269,8,3793,167,148,19,1644,11,153,1163,6,6,0,481,138,104,34,133,4,4,34,34,2,2,0,2,978,24,76,753,20,14,6,225,42,42,0,67,171,152,19,2656,35,229,1950,26,20,6,706,182,148,34,202,AL,192,192,0,1137,4,33,1035,3,3,0,102,112,110,2,67,2017
473,450,23,13,121,2068,10,10,0,399,208,191,17,239,6,2467,147,138,9,915,11,63,677,8,8,0,238,59,44,15,85,0,0,0,0,0,0,0,0,358,2,37,260,2,2,0,98,28,28,0,45,147,138,9,1273,13,100,937,10,10,0,336,87,72,15,130,AR,326,312,14,1194,0,21,1131,0,0,0,63,121,119,2,109,2017
1552,1463,89,112,689,6488,81,81,0,2459,578,523,55,970,3,8947,529,475,54,3841,55,357,2541,37,37,0,1300,251,206,45,268,17,17,36,36,1,1,0,1,1904,57,307,846,44,44,0,1058,93,93,0,372,546,492,54,5781,112,664,3423,81,81,0,2358,345,300,45,641,AZ,1006,971,35,3166,0,25,3065,0,0,0,101,233,223,10,329,2017
37033,35541,1492,912,7083,110260,786,770,16,21272,12962,11467,1495,11436,43,131532,5178,4373,805,26854,289,3484,16157,258,248,10,10697,1106,945,161,1568,57,57,126,126,2,2,0,37,15656,493,2352,8739,398,397,1,6917,1601,1564,37,2210,5235,4430,805,42636,782,5836,25022,656,645,11,17614,2709,2511,198,3815,CA,31798,31111,687,88896,130,1247,85238,130,125,5,3658,10253,8956,1297,7621,2017
2264,2126,138,138,993,7571,110,110,0,3369,763,718,45,1078,3,10940,952,889,63,4135,28,228,3398,17,17,0,737,277,272,5,370,25,25,25,25,1,1,0,2,2921,71,474,1296,57,57,0,1625,150,132,18,371,977,914,63,7081,99,702,4719,74,74,0,2362,428,405,23,743,CO,1287,1212,75,3859,39,291,2852,36,36,0,1007,335,313,22,335,2017
